id,cena,tip,po_izn,lokacija,grad,opstina,naselje,ulica,povrsina,stanje,sprat,godina,spratnost,uknjizenost,grejanje,sobnost,parking,garaza,useljivo,lift,infrastruktura,tipobjekata,namestenost,opremljenost,unutrasnje,tipobjekta,kupatila,plac,etaza,url,kombinovana-lokacija,rastojanje,trajanje
8154,175000.0,stan,prodaja,"Politika, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Politika,Svetogorska,61.0,uobičajeno stanje,3,,3.0,da,centralno grejanje,2.0,ne,,da,0,podrum,,prazno ,"telefon, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/politika-stari-grad-opstina-beograd/dvoiposoban-stan/64356aee5e43716f8f05c36b,"Svetogorska,Stari Grad opština",0.786,4.116666666666666
8155,119000.0,stan,prodaja,"Bajlonijeva Pijaca, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Bajlonijeva Pijaca,Jelisavete Načić,57.0,uobičajeno stanje,-2,,3.0,da,grejanje na struju,3.0,ne,,da,0,,,prazno ,"telefon, interfon",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/bajlonijeva-pijaca-stari-grad-opstina-beograd/trosoban-stan/63ab28aa9d578a47470456d7,"Jelisavete Načić,Stari Grad opština",0.964,4.233333333333333
8156,388850.0,stan,prodaja,"Bajlonijeva Pijaca, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Bajlonijeva Pijaca,Bulevar Despota Stefana,101.0,novo,3,,5.0,,centralno grejanje,3.0,ne,,,1.0,terasa,,prazno ,telefon,kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/bajlonijeva-pijaca-stari-grad-opstina-beograd/trosoban-stan/63a2cf30f9ae2c05e10a38eb,"Bulevar Despota Stefana,Stari Grad opština",0.939,4.133333333333334
8157,307000.0,stan,prodaja,"Terazijska Terasa, Terazije, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Terazije,Balkanska,90.0,uobičajeno stanje,1,,3.0,da,centralno grejanje,4.0,ne,,da,0,,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/terazijska-terasa-terazije-stari-grad-opstina-beograd/cetvorosoban-stan/63f764e8c2d2ea051a063e40,"Balkanska,Stari Grad opština",0.37,1.6166666666666667
8233,179000.0,stan,prodaja,"Cvetkova Pijaca, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetkova Pijaca,Čardaklijina,78.0,,-1,2008.0,2.0,da,centralno grejanje,3.0,da,,,1.0,"terasa, lođa",,prazno ,"interfon, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/cvetkova-pijaca-zvezdara-opstina-beograd/trosoban-stan/634438feed7a01823d04ea1d,"Čardaklijina,Zvezdara opština",5.627,18.366666666666667
8234,100100.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Dolačka,52.0,novo,1,2022.0,3.0,,etažno grejanje,2.0,da,1 garažno mesto,,0,lođa,,prazno ,Kanalizacija,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvosoban-stan/630cf6223f049134320b24a5,"Dolačka,Zvezdara opština",7.534,20.35
8235,225000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Meše Selimovića,150.0,,3,1989.0,3.0,da,centralno grejanje,5.0,da,,,0,terasa,,prazno ,"interfon, Kanalizacija",ostava ,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/petosoban-stan/62c82f7bff7dbc5c890709ac,"Meše Selimovića,Zvezdara opština",9.203,20.766666666666666
8236,75000.0,stan,prodaja,"Cvetkova Pijaca, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetkova Pijaca,Ljube Davidovića,40.0,,0,,3.0,da,centralno grejanje,1.0,ne,,,0,,,prazno ,Kanalizacija,ostava ,,,,,https://www.4zida.rs/prodaja-stanova/cvetkova-pijaca-zvezdara-opstina-beograd/jednosoban-stan/62bc6ec8f8dcb01c2e0a5a57,"Ljube Davidovića,Zvezdara opština",5.264,16.633333333333333
8237,300300.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Čelopečka,78.0,novo,7,2021.0,7.0,,centralno grejanje,3.0,ne,1 garažno mesto,,1.0,lođa,,prazno ,"interfon, Kanalizacija",ostava ,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/trosoban-stan/6185773e86327536d7288a31,"Čelopečka,Zvezdara opština",2.371,9.533333333333333
8238,254100.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Čelopečka,66.0,novo,0,2021.0,7.0,,centralno grejanje,3.0,ne,1 garažno mesto,,1.0,lođa,,prazno ,"interfon, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/trosoban-stan/61855b1d5a94366f4b728fce,"Čelopečka,Zvezdara opština",2.371,9.533333333333333
8239,404250.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Čelopečka,105.0,novo,4,2021.0,7.0,,centralno grejanje,4.0,ne,1 garažno mesto,,1.0,lođa,,prazno ,"interfon, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/61855b1d5a94366f4b728fc6,"Čelopečka,Zvezdara opština",2.371,9.533333333333333
8240,331100.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Čelopečka,86.0,novo,6,2021.0,7.0,,centralno grejanje,4.0,ne,1 garažno mesto,,1.0,lođa,,prazno ,"interfon, Kanalizacija",ostava ,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/61855b1c5a94366f4b728fb3,"Čelopečka,Zvezdara opština",2.371,9.533333333333333
8241,365750.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Čelopečka,95.0,novo,5,2021.0,7.0,,centralno grejanje,4.0,ne,1 garažno mesto,,1.0,terasa,,prazno ,"interfon, Kanalizacija",ostava ,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/618425c8a5a18b69da41e898,"Čelopečka,Zvezdara opština",2.371,9.533333333333333
8242,423500.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Čelopečka,110.0,novo,4,2021.0,7.0,,centralno grejanje,4.0,ne,1 garažno mesto,,1.0,terasa,,prazno ,"telefon, interfon, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/618425c8a5a18b69da41e893,"Čelopečka,Zvezdara opština",2.371,9.533333333333333
8243,130000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Rudi Čajaveca,66.0,renovirano,0,,4.0,da,,2.0,ne,,,0,terasa,,prazno ,"interfon, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvosoban-stan/610d7097786581049d26c7f8,"Rudi Čajaveca,Zvezdara opština",9.591,21.716666666666665
8244,159000.0,stan,prodaja,"Bulbulder, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Bulbulder,Pancina,60.0,,1,2006.0,3.0,da,etažno grejanje,2.0,ne,1 garažno mesto,,0,terasa,,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/bulbulder-zvezdara-opstina-beograd/dvoiposoban-stan/641b439ab6ba317e6d060d3a,"Pancina,Zvezdara opština",3.953,13.516666666666667
8245,139000.0,stan,prodaja,"Staro Mirijevo, Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Mirijevsko Brdo,86.0,luksuzno,3,,4.0,da,etažno grejanje,2.0,ne,,,0,terase (2),,namešteno ,"telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj","kupatila (2), kuhinja ",,2.0,,,https://www.4zida.rs/prodaja-stanova/staro-mirijevo-mirijevo-zvezdara-opstina-beograd/dvosoban-stan/64b96c3cc71e169d890afa46,"Mirijevsko Brdo,Zvezdara opština",7.19,16.733333333333334
8246,90900.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,Učiteljsko Naselje,40.0,novo,0,,3.0,da,podno grejanje,1.0,da,1 garažno mesto,da,1.0,terasa,,prazno ,"kablovska, internet, interfon, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/jednoiposoban-stan/64b96fa5eaf7db28180f1b0a,"Učiteljsko Naselje,Zvezdara opština",8.82,18.366666666666667
8247,120450.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,Učiteljsko Naselje,53.0,novo,3,,3.0,da,podno grejanje,2.0,da,1 garažno mesto,,1.0,terasa,,prazno ,"kablovska, internet, interfon, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/dvoiposoban-stan/64b96fa5eaf7db28180f1b0d,"Učiteljsko Naselje,Zvezdara opština",8.82,18.366666666666667
8248,194000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Mirijevo,143.0,,1,2020.0,2.0,da,etažno grejanje,3.0,da,,,0,terasa,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/trosoban-stan/6491ea831aee0cdf15075451,"Mirijevo,Zvezdara opština",8.921,23.316666666666666
8249,130000.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,Učiteljsko Naselje,50.0,novo,5,,5.0,da,podno grejanje,2.0,da,1 garažno mesto,,1.0,terasa,,prazno ,"kablovska, internet, interfon, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/dvosoban-stan/64b97da5b1c81c66de0af2d6,"Učiteljsko Naselje,Zvezdara opština",8.82,18.366666666666667
8250,129000.0,stan,prodaja,"Lipov Lad, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lipov Lad,Madridska,46.0,novo,3,,7.0,da,etažno grejanje,2.0,ne,,,1.0,terasa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/lipov-lad-zvezdara-opstina-beograd/dvosoban-stan/64e121b21cbcbb7dd60f64d4,"Madridska,Zvezdara opština",5.86,17.616666666666667
8251,194000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Vlastimira Đuze Stojiljkovića,136.0,novo,1,2023.0,2.0,da,etažno grejanje,4.0,da,,da,0,terasa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/cetvorosoban-stan/649206fadc93f67b3805fd78,"Vlastimira Đuze Stojiljkovića,Zvezdara opština",9.203,20.616666666666667
8270,235000.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Makenzijeva,61.0,luksuzno,1,,5.0,da,centralno grejanje,2.0,ne,,,1.0,terasa,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/dvosoban-stan/64ac22c90b45ac4b3e0ea163,"Makenzijeva,Vračar",2.114,6.933333333333334
8271,220000.0,stan,prodaja,"Južni Bulevar, Vračar, Beograd",Beograd,Vračar,Južni Bulevar,Gospodara Vučića,69.0,,4,2007.0,5.0,ne,centralno grejanje,3.0,da,,,1.0,terasa,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/juzni-bulevar-vracar-beograd/trosoban-stan/64359377f126ae93cc005957,"Gospodara Vučića,Vračar",3.815,13.9
8272,286000.0,stan,prodaja,"Kalenić, Vračar, Beograd",Beograd,Vračar,Kalenić,Kalenić,75.0,,2,,5.0,da,etažno grejanje,2.0,da,,da,0,"podrum, terasa, lođa",,,klima,,,,,,https://www.4zida.rs/prodaja-stanova/kalenic-vracar-beograd/dvosoban-stan/648c647a66d0e76230087b4e,"Kalenić,Vračar",2.386,9.466666666666667
8273,222000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Cerska-Vračar,74.0,novo,-1,2023.0,3.0,da,,2.0,ne,,da,1.0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/dvoiposoban-stan/64ac48ccaeb587c80c09b224,"Cerska-Vračar,Vračar",3.533,12.666666666666666
8274,254999.0,stan,prodaja,"Kalenić, Vračar, Beograd",Beograd,Vračar,Kalenić,Molerova,67.0,,6,,6.0,da,centralno grejanje,2.0,ne,,da,1.0,"podrum, terase (2)",,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/kalenic-vracar-beograd/dvosoban-stan/64ac49d6aeb587c80c09b260,"Molerova,Vračar",2.408,8.9
8275,525000.0,stan,prodaja,"Krunski Venac, Vračar, Beograd",Beograd,Vračar,Krunski Venac,Molerova,150.0,,2,,3.0,da,,5.0,da,,da,0,"podrum, terasa",,prazno ,"telefon, kablovska, internet, interfon, klima",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/krunski-venac-vracar-beograd/petosoban-stan/64ac4b00aeb587c80c09b280,"Molerova,Vračar",2.408,8.9
8276,170000.0,stan,prodaja,"Kalenić, Vračar, Beograd",Beograd,Vračar,Kalenić,Vojvode Dragomira,61.0,potrebno renoviranje,2,1940.0,4.0,da,grejanje na struju,2.0,ne,,da,0,podrum,,prazno ,kablovska,"kupatilo, kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/kalenic-vracar-beograd/dvosoban-stan/645d335e9e62de95db09603f,"Vojvode Dragomira,Vračar",2.811,11.416666666666666
8277,299000.0,stan,prodaja,"Istočni Vračar, Vračar, Beograd",Beograd,Vračar,Istočni Vračar,Istočni Vračar,115.0,uobičajeno stanje,1,,4.0,da,grejanje na struju,4.0,ne,,da,0,"podrum, terasa",,prazno ,"telefon, kablovska, internet, interfon, klima",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/istocni-vracar-vracar-beograd/cetvorosoban-stan/64ac6700f597f53e8c04455e,"Istočni Vračar,Vračar",2.702,9.716666666666667
8278,515000.0,stan,prodaja,"Krunski Venac, Vračar, Beograd",Beograd,Vračar,Krunski Venac,Njegoševa,111.0,,5,,6.0,da,centralno grejanje,4.0,ne,,,1.0,"podrum, terasa",,prazno ,"2 telefonske linije, kablovska, internet, interfon, klima",kupatila (3+) ,,3.0,,,https://www.4zida.rs/prodaja-stanova/krunski-venac-vracar-beograd/cetvorosoban-stan/64ac6702f597f53e8c044561,"Njegoševa,Vračar",2.085,6.933333333333334
8279,475000.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Hram Svetog Save,118.0,,4,,8.0,da,centralno grejanje,4.0,ne,1 garažno mesto,da,1.0,"podrum, terasa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/cetvorosoban-stan/648c6f02ce223806a60ad7d6,"Hram Svetog Save,Vračar",2.095,7.983333333333333
8280,150000.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Мetohijska,47.0,uobičajeno stanje,5,,6.0,da,centralno grejanje,1.0,ne,,da,1.0,"podrum, terasa",,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/jednosoban-stan/64d491bd012d969b7b01b45b,"Мetohijska,Vračar",4.137,14.55
8281,135000.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Niška,34.0,održavano,1,2010.0,4.0,da,centralno grejanje,0.0,ne,,,1.0,terasa,,namešteno ,"kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar","kupatilo, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/garsonjera/64d49831dde7a07228064b19,"Niška,Vračar",2.563,10.216666666666667
8282,99900.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Nebojšina,29.0,uobičajeno stanje,3,,3.0,da,centralno grejanje,1.0,ne,,,0,,,prazno ,"kablovska, internet, interfon, klima",ostava ,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/jednosoban-stan/64d4a8d0eb4af31c45077c67,"Nebojšina,Vračar",2.549,8.3
8283,264000.0,stan,prodaja,"Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Bokeljska,88.0,,4,,5.0,,,3.0,ne,2 garažna mesta,,0,terasa,,,klima,"kupatilo, toalet ",,1.0,,,https://www.4zida.rs/prodaja-stanova/neimar-vracar-beograd/trosoban-stan/62f35c8764e561e046040013,"Bokeljska,Vračar",3.168,9.55
8284,150000.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Vračar,47.0,,5,,6.0,da,,1.0,da,,,1.0,"podrum, terasa",,,"kablovska, TV, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/jednosoban-stan/64d4b65f8b3baeba750d5689,"Vračar,Vračar",2.702,9.716666666666667
8285,174000.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Stojana Protića,55.0,uobičajeno stanje,4,1967.0,4.0,da,TA peć,3.0,ne,,,0,"podrum, terasa",,prazno ,"kablovska, internet, interfon, klima",ostava ,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/trosoban-stan/640f12010f06bdc48f0400ed,"Stojana Protića,Vračar",2.874,10.3
8286,144000.0,stan,prodaja,"Južni Bulevar, Vračar, Beograd",Beograd,Vračar,Južni Bulevar,Grahovska,48.0,novo,3,2011.0,4.0,da,etažno grejanje,2.0,ne,,,1.0,terasa,,prazno ,"telefon, kablovska, internet, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/juzni-bulevar-vracar-beograd/dvoiposoban-stan/64d4d2a5ebd5b681e7011343,"Grahovska,Vračar",4.025,12.316666666666666
8287,150000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Metohijska,47.0,,5,,6.0,da,centralno grejanje,1.0,ne,,,1.0,lođa,,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/jednosoban-stan/64d4d2cfebd5b681e7011351,"Metohijska,Vračar",4.137,14.55
8288,380000.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Vračar,105.0,uobičajeno stanje,2,,6.0,da,centralno grejanje,3.0,da,,da,1.0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/troiposoban-stan/648c704ace223806a60ada49,"Vračar,Vračar",2.702,9.716666666666667
8289,175500.0,stan,prodaja,"Bežanijska kosa 3, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Nedeljka Gvozdenovića,65.0,,3,,5.0,da,centralno grejanje,2.0,ne,,da,1.0,lođa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-3-bezanijska-kosa-novi-beograd-beograd/dvosoban-stan/64b54f80aaa638b87a056d15,"Nedeljka Gvozdenovića,Novi Beograd",9.966,18.65
8290,187000.0,stan,prodaja,"Blok 71, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 71,Dr Ivana Ribara,85.0,,4,,6.0,da,centralno grejanje,3.0,da,,,1.0,"podrum, lođa",,prazno ,"interfon, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/blok-71-novi-beograd-beograd/troiposoban-stan/64b558d3be81f9346d0daadf,"Dr Ivana Ribara,Novi Beograd",8.794,18.616666666666667
8291,175500.0,stan,prodaja,"Bežanijska kosa 2, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Nedeljka Gvozdenovića,65.0,,3,2008.0,5.0,da,centralno grejanje,2.0,ne,,da,1.0,"podrum, terasa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-2-bezanijska-kosa-novi-beograd-beograd/dvosoban-stan/64b55949be81f9346d0daaf4,"Nedeljka Gvozdenovića,Novi Beograd",9.966,18.65
8292,167000.0,stan,prodaja,"Blok 1 - Fontana, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 1 - Fontana,Narodnih Heroja,56.0,renovirano,7,1968.0,9.0,da,centralno grejanje,2.0,da,,,1.0,terasa,,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/blok-1-fontana-novi-beograd-beograd/dvosoban-stan/64dce9e8297dc895010f3f8b,"Narodnih Heroja,Novi Beograd",5.479,13.25
8293,170000.0,stan,prodaja,"Blok 64, Bežanijski Blokovi, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijski Blokovi,Gandijeva,81.0,uobičajeno stanje,7,,9.0,da,centralno grejanje,3.0,ne,,da,1.0,terasa,,prazno ,"telefon, interfon",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/blok-64-bezanijski-blokovi-novi-beograd-beograd/trosoban-stan/64b56b533197fbcbcf080c0c,"Gandijeva,Novi Beograd",7.585,17.083333333333332
8294,130000.0,stan,prodaja,"Blok 2, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 2,Otona Župančića,54.0,uobičajeno stanje,-1,,8.0,da,centralno grejanje,2.0,ne,,,1.0,,,prazno ,,"kupatilo, toalet ",,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-2-novi-beograd-beograd/dvosoban-stan/643ec69df6450f20d10c7224,"Otona Župančića,Novi Beograd",5.121,11.816666666666666
8295,175500.0,stan,prodaja,"Bežanijska kosa 3, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Nedeljka Gvozdenovića,66.0,novo,3,2008.0,5.0,da,centralno grejanje,2.0,ne,,da,1.0,"podrum, lođa",,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-3-bezanijska-kosa-novi-beograd-beograd/dvosoban-stan/64b57b0c296c652c230873dc,"Nedeljka Gvozdenovića,Novi Beograd",9.966,18.65
8296,79800.0,stan,prodaja,"Stara Bežanija, Novi Beograd, Beograd",Beograd,Novi Beograd,Stara Bežanija,Pere Segedinca,38.0,uobičajeno stanje,4,,4.0,,grejanje na struju,1.0,ne,,,0,,,prazno ,"telefon, kablovska, internet",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/stara-bezanija-novi-beograd-beograd/jednoiposoban-stan/64b583a9183eab58830dad83,"Pere Segedinca,Novi Beograd",8.88,19.416666666666668
8297,271000.0,stan,prodaja,"Blok 65 - WEST 65, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 65 - WEST 65,Tošin bunar,83.0,novo,3,2022.0,10.0,da,centralno grejanje,3.0,ne,1 garažno mesto,da,1.0,terasa,,prazno ,"telefon, internet, interfon, klima",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/blok-65-west-65-novi-beograd-beograd/trosoban-stan/64dd23acbf754b3d530c9687,"Tošin bunar,Novi Beograd",6.879,16.166666666666668
8298,180000.0,stan,prodaja,"Blok 34, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 34,Bulevar Zorana Đinđića,68.0,,6,,,da,centralno grejanje,3.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-34-novi-beograd-beograd/trosoban-stan/64b5a37010465e2245025fd0,"Bulevar Zorana Đinđića,Novi Beograd",4.166,9.516666666666667
8299,190000.0,stan,prodaja,"Blok 63, Bežanijski Blokovi, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijski Blokovi,Nehruova,87.0,uobičajeno stanje,10,,13.0,da,centralno grejanje,3.0,ne,,da,1.0,terasa,,namešteno ,"telefon, kablovska, internet, klima",,,,,,https://www.4zida.rs/prodaja-stanova/blok-63-bezanijski-blokovi-novi-beograd-beograd/trosoban-stan/64b5b2df1f5dbcd1bd04c35b,"Nehruova,Novi Beograd",7.659,15.966666666666667
8300,161000.0,stan,prodaja,"Blok 29, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 29,Bulevar Arsenija Čarnojevića,46.0,,2,2008.0,7.0,,,1.0,ne,1 garažno mesto,,0,terasa,,namešteno ,,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-29-novi-beograd-beograd/jednosoban-stan/64ddcbb717ca695f5e0553be,"Bulevar Arsenija Čarnojevića,Novi Beograd",4.347,11.05
8301,175000.0,stan,prodaja,"Blok 38, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 38,Narodnih heroja,66.0,uobičajeno stanje,1,,4.0,da,centralno grejanje,2.0,ne,,,0,"terasa, lođa",,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-38-novi-beograd-beograd/dvoiposoban-stan/64b6641d816853e3ac087fca,"Narodnih heroja,Novi Beograd",5.479,13.25
8302,325000.0,stan,prodaja,"A Blok - Blok 67a, Novi Beograd, Beograd",Beograd,Novi Beograd,A Blok - Blok 67a,A Blok - Blok 67a,80.0,novo,3,,7.0,,centralno grejanje,3.0,ne,,,1.0,terasa,,polunamešteno ,"kablovska, internet, interfon, klima",,,,,,https://www.4zida.rs/prodaja-stanova/a-blok-blok-67a-novi-beograd-beograd/trosoban-stan/64ddf6612f37fbcc350feb5a,"A Blok - Blok 67a,Novi Beograd",6.15,13.716666666666667
8303,118000.0,stan,prodaja,"Blok 11c - Stari Merkator, Blok 11, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 11,Radoja Dakica,51.0,renovirano,4,,6.0,da,centralno grejanje,2.0,ne,,da,0,"podrum, lođa",,prazno ,"kablovska, klima","kupatilo, toalet, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-11c-stari-merkator-blok-11-novi-beograd-beograd/dvosoban-stan/64ddfa690c07e32dcb0e1beb,"Radoja Dakica,Novi Beograd",6.274,14.516666666666667
8304,110000.0,stan,prodaja,"Blok 34, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 34,Bulevar Zorana Đinđića,38.0,uobičajeno stanje,4,1991.0,7.0,da,centralno grejanje,1.0,ne,,,1.0,,,namešteno ,"telefon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-34-novi-beograd-beograd/jednosoban-stan/64de0d415454174843049c86,"Bulevar Zorana Đinđića,Novi Beograd",4.166,9.516666666666667
